,T1,T2,C3,C4
123185,0.13129270081838024,0.12803919278086787,0.04205141515702313,0.01373827932116728
123186,0.20729487969553673,0.22222527766074932,0.15939109991510167,0.0888650693712644
123188,0.2606981086922604,0.32642886312279806,0.14127750595866004,0.12072547090395243
123191,0.24504901445907684,0.3031586107655989,0.23456246378397447,0.21764001289618173
123192,0.2784735784765916,0.21190371522095225,0.15782592180991,0.2080720495168943
123197,0.39527695849520283,0.3462610693307734,0.42823488579575186,0.3088122533832562
123198,0.07585584800945885,0.1403631515254009,0.12011830664876377,0.07961626996224123
123200,0.14381628575205593,0.14107643091227623,0.14270769323237031,0.04321037484018039
123201,0.1552088332152627,0.1323682782080011,0.15929466804879272,0.12729376995691538
123203,0.966035928222909,0.8203780734159947,0.5144079027635537,0.49123109568519624
123211,0.18480871363570034,0.11601933255349903,0.08271890892956896,-0.06976514106877578
123217,0.1504593067640241,0.050534122673401946,0.10229866869310433,0.0763072115700703
123221,0.35409294657745494,0.36470115347465115,0.31773391583542765,0.17177019416119693
123227,0.14841953505349703,0.14838122712727236,0.15190769890797012,0.09241935854872914
123233,0.4527146263169792,0.4567473437887489,0.3807909450830622,0.3116136719117307
123234,0.4218546283517983,0.3995131111864998,0.36212996142260934,0.3794377291217981
123237,0.47298860692576805,0.3090501503626677,0.3412223644406118,0.3449529736948014
123242,0.19978925502613676,0.1631455495151213,0.09875740714709258,0.13749130429728473
123247,0.10560605730049208,-0.017436982583645396,-0.009362581350544895,-0.042474800445308346
123249,0.0016738318145986999,0.0823470355687297,0.1309303862439858,-0.012091587350069877
123250,0.1971722707418962,0.12456991041090432,0.13421598691636263,0.08827210118932446
123251,0.18845488937144797,0.1557785941753188,0.1513433519964705,0.1085973833868366
123256,0.0418844472575207,0.10597142249153882,0.08123647432549798,0.16465499321361501
123257,0.30221526825383216,0.3247884441614117,0.2253419663899383,0.1644928417278228
123264,0.09598977555118526,0.10305057217479416,0.04388722035777293,0.027062924176987482
123268,0.16680548379335522,0.10522062420198265,0.10181507972513025,0.11106723781899065
123269,0.22478090219367364,0.1927003627542488,0.11589068892512297,0.1302829124358234
123270,0.3374738848922554,0.2540945427701732,0.08245716404158931,0.08786298056585624
123276,0.3389291954295474,0.33007120968395304,0.29510580517906493,0.21192667255084685
123279,0.3047522428273397,0.23696179112725757,0.13126591152435274,0.17237843861763547
123290,0.15876548029863097,0.12949393589617678,0.09208061956610755,0.013666316273849049
123294,0.3386502229903953,0.3633929282274437,0.1738265213180396,0.15609630862909052
123296,0.20701176690057,0.24280344289550224,0.15025687160017656,0.11306787427889725
123299,0.1405248043066366,0.14107962824456882,0.011933767504384102,0.047471664375130736
123319,0.4089774385514796,0.45037123746969526,0.3095797781378008,0.23746978969106813
123320,0.27402367754074497,0.21637949401785198,0.21870955343641205,0.16175725765262372
123321,0.4379770908585108,0.37903403187373397,0.17512436596316586,0.2342705121268176
123324,0.13722357898148016,0.14633256636471853,0.08326191709202899,0.10685184432156093
123345,0.2925365667470027,0.26923424784700506,0.17609060707380808,0.1614542628938235
123347,0.21698146943559912,0.16321895566092126,0.126853006598738,0.17406973019996314
123348,0.008096544249950027,0.05403200059538849,0.03451638432946944,0.01815209099806781
123350,0.21798189353871342,0.2200298023491522,0.05814997968156965,0.18401221379417554
123356,0.29379673148351976,0.21025517918799919,0.14873227689998803,0.176012949904456
123357,0.31886836274299407,0.3063300619540027,0.176924986349571,0.1950851183442583
123358,0.19568725123691977,0.19077027774312785,0.14062531148086077,0.12105525436245446
123359,0.10087771999120801,0.18333259772707747,0.21897251587113453,0.12331615755845257
123361,0.16437786924487546,0.1543637988093635,0.12991200721601728,0.17249778645248842
123362,0.2131048000992336,0.1977018010369575,0.056184054512332604,0.08392512936696153
123364,0.26475589258003085,0.26720117755197925,0.16313896682020984,0.2072619516178552
123367,0.19731392515976567,0.2589350372177422,0.16700306035952076,0.1857781550693674
123370,0.28223594297948046,0.24847377958593064,0.16017548967701165,0.09181962021204867
123373,0.1345146557653343,0.11525797346147479,0.07244859030014038,-0.016839071548145415
123381,0.39048903103466653,0.41933990201626375,0.04074684097816376,0.16080463314899485
123382,0.07917023345538486,0.11374968599240765,0.0910390454009731,0.06835880474730668
123389,0.20857348547933835,0.1594648127722914,0.16487234876749698,0.1751763675124533
123390,0.1267335042028577,0.12428260468848637,0.150462521674149,0.16566556499768326
123394,0.042235066037003444,0.20714949214188494,0.2618743878257727,0.26822630185882224
123400,0.07048782490581053,0.08609632642829285,0.028442798741896945,0.042069671559568256
123401,0.44365136058803034,0.36939695141456647,0.29856028560463105,0.27641252077662587
123410,0.2001248912591212,0.14805791449540967,0.1859121092643195,0.15699283579622836
123413,0.0635168127097073,0.08066940533082835,0.11328116233346294,0.12424252410888384
123414,0.1662061013737861,0.12857898092031228,0.14763136105276586,0.11049342196137034
123415,0.0052619459275516645,0.09368985902860982,0.08557577634180233,0.01140160254199189
123417,0.41611589336854393,0.3365336819774807,0.09945592428263228,0.12152677870351869
123421,0.025167969964978804,0.015947268727104585,0.029949847814188683,-0.006876833586528942
123429,-0.052432025043397903,0.05227994017757509,-0.03877148818325174,0.004773569339343078
123434,0.21217847584868615,0.16468266724944441,0.25398174320018746,0.1914472334595812
123435,0.06546209588061962,0.03186138507662411,0.14839953020149405,0.14739505857747826
123441,0.20204862263372303,0.11146876340934743,0.056535378656672845,-0.00952433161406937
123442,0.06998018405602455,0.0576526009881477,0.20295567150455285,0.08919887245813993
123455,0.2070736324722428,0.20284639331620996,0.1380772051218923,0.1763319070169982
123461,0.12460605146664788,0.16856308353377647,0.09638556770537068,0.08636117851074795
123490,0.050391315469282834,0.028433416169256494,0.04365265050926133,0.02462561377666471
123509,0.09898704904307373,0.1552925738841002,0.1423227950530686,0.10397537093044651
123538,0.10902449959622856,0.11483340605859554,0.06654658961856781,0.07403302522423895
123548,0.16593104770515052,0.08894894971830382,0.04801832429129167,0.00939382978218341
123554,0.0764111239701574,0.08074732230408692,0.1219221276772578,0.06341133307373598
123566,0.08693586704807268,0.05185379724655938,0.05999187922455089,0.04723392504939676
123597,0.03622809056421006,0.03197586682631298,0.05760972124382677,0.041680230429044174
123606,0.09065007577648632,0.11291666336880465,0.046455390203958655,0.06173900434443311
123622,0.061210792384523594,0.08950428116730288,0.0899116867405832,0.07379934605900583
123646,0.10305865177282258,0.10100334621552538,0.03723450289135611,0.03684031379772578
123699,0.22429992831759574,0.19430260552165907,0.04838912644238984,0.07288304176203765
123758,0.003651958424073681,0.08735463673428914,0.1750730187176021,0.09915588997889047
123782,0.0051031679815693705,0.02578188467935394,0.02470631877324985,0.02061735583778989
123819,0.09652185561120519,0.12891146618727164,0.054583147881462485,0.056743027235290434
123821,0.1789610815621917,0.21395442351211635,0.1231100579637287,0.14836148141837918
123849,0.0808370874633294,0.10843462298805848,0.10172850766973454,0.06595026917311711
123870,0.09818988982861973,0.09845571821179946,0.08652848210034136,0.11265303342479684
123879,0.10824589162056422,0.08547907597234183,0.0769621504481692,0.03776626780241557
123903,0.11315694104452134,0.09824224577118043,0.09927898482337791,0.08096233658259135
123926,0.009009794878637373,0.02954748658210548,0.05400911518328866,0.05311692713025624
123937,0.05844104527798602,0.05272685525523442,0.057473610914180726,0.04928664783806607
123951,0.13012406016038036,0.09835766540793886,0.07019253233418131,0.0578347152167533
123976,0.0748021227779063,0.07917033020722683,0.05606148008249974,0.05116617226331052
123991,0.051619737750640445,0.06747697556504562,0.060479037203489044,0.08321289176474816
124010,0.048693833661170596,0.040470370593328,0.0659435257774279,0.06062433835819941
124054,0.11469824056869157,0.12043458271015653,0.06649523939369092,0.05234895298403737
124090,0.06730872021778722,0.04728760712537124,0.15814590644212587,0.17651221626035177
124093,0.053240785865340166,0.06575619564263092,0.07663159467622063,0.05747913030312338
124097,0.10666898710811948,0.08111694820722595,0.03261609141504099,0.045834857964081266
124102,0.08303921627596567,0.048385313639753035,0.10531100854732785,0.09332554201645571
124111,0.15180164224541812,0.07645457602212892,0.4361859534351246,0.41075776593878516
124155,0.08598405566067334,0.0595641094191743,0.09221485432968432,0.04679069273320846
124157,0.07692835784294962,0.07732832348452393,0.08804097435135691,0.06414848688848446
124173,0.14392854301152538,0.12299350095760571,0.12854122656728573,0.07348894625209201
124175,0.07447610250504874,0.05330053149856793,0.08483146360361893,0.0702482205374419
124213,0.07947336660960165,0.09573377943319379,0.05798914151721344,0.07940625128369103
124220,0.07534361667056587,0.06301853995215578,0.08895118824395884,0.08234463831618222
124229,0.08095254264056344,0.09130843194805005,0.0710148738955475,0.06511584598372874
124230,0.13398138715063515,0.12694762239953206,0.07165230897247747,0.0418296649083033
124284,0.1083621356836288,0.10699904631362187,0.06463385786379104,0.04140362992981416
124313,0.24449243623137204,0.25767524353017834,0.060499124432293966,0.15497072625756425
124317,0.04718208162891961,0.05472267806341666,0.06613574255769343,0.0611286108762512
124349,0.05644225769218555,0.07582926580226768,0.017347151779433412,0.03602238561795934
124401,0.059675566529043794,0.06937022668054049,0.0323818030463089,0.0331199564324942
124411,0.16439923371796455,0.1371873961441997,0.052172964359844164,0.04469076784252874
124425,0.0642445932797086,0.06123004259588433,0.06295843044443022,0.06478454122680273
124437,0.14192155723861366,0.10202245748213051,0.08396180162956657,0.07399704407436133
124465,0.06196586514467524,0.049592387420503634,0.050904366932522566,0.03641923854496096
124496,0.09754326201599059,0.10249519715543338,0.1072362736132687,0.13234380951159747
124505,0.11086342958841451,0.10423823746968912,0.05723106072047986,0.05379269740898868
124537,0.059226296442032894,0.048920714394208475,0.10500406552832622,0.08404048834348511
124542,0.08725531399323636,0.037082020942488664,0.04790353789047641,0.06180534728023188
124544,0.09093098729602898,0.10153602559634922,0.08402784458812551,0.1021656633295534
124548,0.06368951623439732,0.08963258478945918,0.06335148872135976,0.0724078393171159
124561,-0.0033101898279674098,0.022365617818110764,0.07922175184211075,0.07891272866559751
124580,0.11654301833482081,0.13181565900408138,0.035575847801382024,0.04380515231205677
124586,0.11008420110529629,0.08038510384821965,0.0579111577171101,0.03652789962616964
124621,0.13272617544483994,0.12714180699081665,0.05535707458517414,0.07194111924130407
124632,0.06706747875848225,0.08269428931080527,0.07008656853586906,0.06144377566029115
124640,0.12561658400149053,0.08690881627004211,0.018676669508907395,0.07383226019630859
124664,0.1679037073665259,0.15687767965970217,0.11125622368995472,0.10470687305213877
124679,0.26493569451300325,0.20022995231074217,0.1830185144186151,0.08074723914971253
124705,0.07018780286159887,0.060169367031408884,0.043502643866928994,0.045251283524975705
124714,0.03648162013051241,0.02770313858402279,0.05414944383531846,0.0529369498989663
124731,0.10232700583884889,0.0701015747255243,0.031229376284761183,0.07091483814410303
124747,0.16271318626633044,0.15720612968297126,0.11357700338433907,0.1627028375727597
124748,0.12021331433162558,0.10354967082197075,0.07105937544326085,0.06950524660152589
124750,0.09555642706050496,0.14125113740011558,0.1000826495850893,0.12816064729738713
124799,0.06485533431607683,0.06751878795959372,0.05514547528740266,0.0637449122430984
124836,0.08087235830170594,0.08312135601847466,0.0668747667159297,0.05949521376081728
124865,0.01797518593368023,0.042877244288600555,0.004400656965350257,0.016669636745277078
124890,0.20004426476907988,0.267639111500477,0.15647975043499024,0.21194344459092884
124901,0.03993523704571528,0.054184475209718,0.06639200760358126,0.02502647235116668
124951,0.16990050751398506,0.18901885355960885,0.10314676548585988,0.10490218855260389
124961,0.14055268943425814,0.17910249628565272,0.05742136352385195,0.027173977696598826
124966,0.11588619192460436,0.10963521703258394,0.05506335852154515,0.06562240053827956
124979,0.0748744213641335,0.14297427557028008,0.04759776647358108,0.039614621596019396
125004,0.1827814754349394,0.2027946992688982,0.163000681523567,0.1130747175754109
125031,0.11052448038388064,0.08323326225590191,0.053080803795081594,0.04742381934176941
125056,0.013114449114743382,0.023134234873259146,0.051092735841034756,0.05358306390280355
125083,0.06978942332589236,0.058280273779702275,0.13397119987392492,0.1016143468216445
125108,0.13975371578665555,0.13304415029912753,0.11119388102903761,0.12084238103049265
125127,0.10308957792489745,0.10071603476823981,0.07844708665666933,0.12317226737010392
125160,0.008690432000618075,0.011342179141687905,0.02649653918708804,0.02742855528604062
125170,0.058658316556349656,0.1021472401477778,0.12391666195094646,0.1575448855569841
125179,0.2104940439803787,0.17453788892152514,0.2608684372814084,0.1670051254000009
125191,0.17598671695925705,0.26109580695426005,0.1809566607274628,0.13539036243224245
125200,0.10788931909597745,0.14588202862172472,0.1289947475144035,0.06682095066805123
125209,0.1122023715358857,0.10938836436626304,0.05229866377525519,0.06295408182758654
125213,0.12677625298367962,0.1032574674572817,0.06259573606107884,0.04308456290680699
125224,0.04297659505043222,0.05753462258151053,0.11037568188200235,0.12109342221378988
125250,0.08406860450979332,0.0907384128158082,0.052384373294509956,0.022275601718638426
125264,0.09598637179767222,0.15028161212981905,0.04346140712271265,0.025523952326748534
125276,0.11502953228366505,0.1373854152903871,0.08066786647618453,0.09334319781655315
125304,0.060795788702349696,0.10657424522144665,0.149731797462941,0.1055918078228627
125332,0.05910196705404835,0.05542739442907091,0.06923184108660728,0.07795404416492582
125357,0.04739149669509847,0.024109961794395795,0.05474876396619974,0.06827011803291942
125391,0.11728807644247692,0.10710456627985862,0.10741041578237145,0.10857002403567666
125416,0.17999605577396444,0.19760616410612275,0.15501920301782368,0.18497433913933065
125444,0.12858807502318903,0.14171582796225693,0.10128952824125109,0.08375736834113334
125474,0.09621946529975614,0.12048479234855809,0.09511037684813943,0.10677776379965967
125491,0.09944555153165241,0.07091658592185332,0.10645900896239102,0.07396491355167938
125498,0.08919010511302337,0.0796521684714651,0.059239930342242716,0.043738178267103946
125534,0.05748139722596733,0.04553035605606503,0.07895354794213047,0.05809029957600844
125566,0.04027683942358343,0.03995757267702412,0.07028002514811964,0.07148236972035865
125570,0.05301006059553443,0.07070202061557801,0.023014536689364276,0.044231814948985815
125587,0.0704360122096516,0.05538166414836433,0.09909893017376974,0.09417473240506474
125596,0.09814373365261023,0.06969922834770184,0.10236272060879864,0.11122818520939894
125606,0.08967074694908035,0.08031501767794963,0.028040761985033736,0.06343167764930602
125618,0.02497583011870831,0.06784957228812012,0.08114118503010401,0.05682289520794478
125619,0.08538943447551134,0.13844962513156112,0.01723993251651701,0.04900708777215088
125668,0.09302249922440334,0.07259589517151291,0.060313780157430524,0.06858103339649504
125676,0.14384583579752985,0.08822691771397205,0.0682404369610114,0.024742745368127497
125688,0.12464585272991026,0.14270197328665718,0.07955157212155757,0.06809277145478591
125694,0.13369306736301376,0.20779591768388422,0.10118259332460411,0.05480047647042999
125729,0.1430146941848549,0.17747573570863126,0.08803789333779273,0.11900773810061842
125789,0.1428767730472929,0.09489668249232412,0.11837090005401285,0.15695188753809836
125797,0.20224927937473788,0.20734120956843471,0.1186598575020935,0.10601185594211657
125807,0.08672083269393493,0.08930741315578024,0.07160917574120573,0.07493515536042494
125846,0.055917662291575146,0.056443942117347316,0.035299901693360364,0.049156026099503945
125856,0.06990094756439437,0.0876702928598701,0.06868869944089281,0.04836051278113014
125867,0.19159315668872995,0.21857724811261164,0.086497816500032,0.13375691061299233
125869,0.09608966025008858,0.09361862715713189,0.0489067561428691,0.09100347521047902
125877,0.09966378817238952,0.08273653177923121,0.051868472920726764,0.0668493513543103
125941,0.08227375093571433,0.0782150390201205,0.04565040485007625,0.08601210728130916
125955,0.04956135557385509,0.0571220435096578,0.09768592528037306,0.05858175314157742
125972,0.124023590355214,0.12232588211310788,0.038668825692368805,0.048381943990961324
125974,0.11647365898862368,0.08573770483068271,0.07672163072391873,0.06831481831259804
125978,0.056149466916407424,0.0694155247745205,0.08713376102982917,0.11211457009219229
126017,0.07372187084340072,0.03871733363517829,0.06789478319928974,0.07672225184773022
126031,0.03865788097667838,0.011399405756283686,0.05138841397087477,0.06954902403338181
126050,0.16468670677847774,0.18409816119519143,0.07799361524708683,0.06980037490201665
126055,0.05889952645537771,0.04902707064030446,0.0509000325580782,0.03906510311189072
126065,0.17318450228019802,0.10279390358918143,0.23305416659832462,0.15249349086339103
126068,0.06719079640719192,0.09901315326268585,0.06515501725674781,0.10103345052007895
126092,0.1513661212315108,0.09270301181416787,0.02775853309962931,0.055155068171026396
126095,0.07663782315215076,0.07463088313202247,0.024781053934354997,0.08144510772297596
126159,0.26743092928646117,0.2306880103541178,0.08293490510956396,0.0952447624173186
126178,0.08533420454623103,0.10137573909080667,0.11247500220333422,0.12632189118746112
126187,0.14742183658878033,0.10098579851602063,0.11303783577692543,0.14730303660032792
126203,0.036450778919983495,0.03746586020063564,0.022444740095066765,0.03174985219954268
126213,0.019130310410800423,0.041719550888732665,0.12023769708775711,0.07537461223754163
126221,0.06462227212654795,0.0647594656462506,0.06436419810897787,0.055205320492743216
126228,0.12657712719088537,0.09753851807133651,0.09243365465461478,0.09988564703445658
126232,0.09064686008710861,0.05931808036099408,0.0727042786650833,0.07527362193144849
126243,0.0554637019721651,0.0992601321581968,0.0870277942958698,0.07140194929884724
126267,0.11010298374034586,0.146202348369725,0.04439523036651581,0.05133576301984774
126272,0.06322115730178984,0.05889437343878207,0.051978681846310555,0.04355722928927298
126295,0.04379171151492742,0.04334941535615045,0.06316147067695455,0.08187730939766927
126319,0.08290303484539008,0.059958990763150005,0.07056745930832428,0.056633484086746434
126346,0.09313752301064289,0.10678097013507107,0.08135058710772708,0.07645358610438344
126387,0.054980254559095054,0.05068364184634634,0.053717806981584994,0.046731439855490484
126398,0.24987716729202716,0.1707145690676507,0.13975357754799783,0.14912646903328647
126407,0.12184122513175062,0.11347675073902272,0.1136443446588841,0.13610174608171108
126424,0.08189059744171444,0.05162779332261118,0.038735037330968905,0.03205504285675916
126442,0.14467662845625834,0.15615314873784258,0.10433593471194445,0.1306821016413888
126452,0.08253560514855882,0.09283392149981408,0.04010225777862002,0.053536201441963305
126462,0.03684333154584139,0.04569841657152656,0.027611723585812778,0.02685669730810363
126463,0.041844429334980615,0.12776518788177676,0.042723463148017865,0.0667373126603759
126492,0.11524603001699874,0.12654070170145762,0.18348597439094483,0.2072435510782503
126551,0.08092254093790982,0.09183520906823195,0.07425866279425644,0.08015392490574627
126560,0.08041026517923468,0.1398022017505378,0.061498534250500586,0.09152218010803508
126612,0.06843025624000973,0.0537062337152635,0.05343164591986482,0.03651065260733415
126617,0.0517043608153241,0.040531032679487086,0.05525886398563978,0.049231302465375104
126618,0.09352245163815595,0.05927120589839531,0.08786639774637242,0.057441905033680324
126656,0.09080495719558238,0.14998652642841326,0.05597551741828837,0.03868641052237066
126720,0.055588049135458034,0.13051105777180833,0.06269348517703399,0.05733028441030043
126797,0.07500848072464247,0.11737214058300202,0.0904467146557118,0.08813561577741524
126810,0.11547185116812886,0.09971699378541633,0.0614849119894882,0.05477758956512344
126885,0.23335681998544122,0.22995826758146976,0.3233720073407859,0.24573602125099597
126919,0.1168619574416296,0.15228782507043256,0.036541911583130894,0.008802463169624915
126937,0.11421368405581861,0.10925411457193834,0.07538654446424936,0.07229635497676706
126946,0.14613602012976096,0.14901286079087334,0.1480778296767543,0.17358304521148393
126965,0.2722671671277142,0.23220375542254237,0.08172281645956826,0.038977476492416084
126978,0.08676186684213807,0.08818515227461654,0.15237825399846833,0.07092366891335436
126979,0.08554152803740647,0.08560479521876471,0.05657560276046272,0.06871246761953906
126984,0.035377469449023785,0.06338781338458697,0.07019663931477069,0.07330453482162644
127008,0.01024731872839572,0.05461366915367177,0.09392338114994493,0.04997712094090413
127020,0.13514215308612967,0.1368962385843603,0.18649354382082373,0.17627685637033122
127050,0.0970370994714481,0.08282927080366012,0.051028018901151405,0.03105172120803568
127077,0.12917196613384238,0.10549873647694263,0.060727459868192946,0.06302431510109216
127098,0.15369491996372064,0.13024177287851652,0.09667327700151107,0.11850206080224027
127116,0.15473599065085725,0.14919767281243418,0.05683095249105484,0.06775877316864992
127133,0.0626294081903438,0.06912992249501032,0.08411262786991516,0.0380329911752596
127141,0.038774643500081224,0.04340508466945929,0.07259364517754693,0.07128424114007831
127174,0.04192949117248229,0.041983581599455894,0.05352084441545926,0.04301597122002987
127201,0.0777852224743886,0.10093582085184097,0.06719550492472477,0.07909715662746135
127212,0.018961891442739923,0.10428044262872098,0.1347124050573255,0.10709540662624734
127224,0.08597706256674519,0.0635599546272606,0.06473997605714875,0.07884509836087059
127273,0.19563583730385486,0.20123409351942353,0.12812113670598363,0.1234664321494071
127295,0.06456766392150722,0.07740349790398435,0.069239207749054,0.0858562566657013
127318,0.04746326734876321,0.04153420212852397,0.034782255463254,0.06348828250073543
127341,0.1158899166798051,0.1444326180599238,0.07770025360275726,0.06023881432442974
127342,0.12141796108759842,0.18512146053031245,0.086069749691713,0.06541286160240617
127343,0.11527130180328743,0.08288210409072888,0.058756429710731375,0.08230188934768592
127359,0.012246784576906379,0.043803456884485156,0.04323231068087757,0.056758046904362806
127367,0.08485180783945705,0.06759918714594407,0.08990625802990426,0.05249985313360517
127392,0.08681092286931784,0.13575444152597324,0.02411253094613588,0.08226498489875625
127416,0.12714654732468056,0.10312808810852556,0.09516384990379195,0.08042782651595326
127437,0.08304383482586873,0.07701390049487997,0.03724367833392644,0.07688516748284263
127471,0.15361482526590087,0.18968498683516635,0.2690505534453104,0.2157645493441489
127499,0.05292343828977629,0.06424353020047519,0.094497049742829,0.08815101452101462
127508,0.21316854487701684,0.13945171501799833,0.09274819596787479,0.12915366141957138
127558,0.09333921871259163,0.09368138790795985,0.08494354490021891,0.09240831509524972
127577,0.11127734412388324,0.06744008212447794,0.04019388565711931,0.05341678107349488
127582,0.043982701682449325,0.033794063908093294,0.029511753474856663,0.0376229296772284
127602,0.08969088548996319,0.09502273220629781,0.10557303165851613,0.061848712273510256
127687,0.0618402879126244,0.06747280885770798,0.049450076650054575,0.04932019014245659
127740,0.0677601780531876,0.039202004203160126,0.05756067907834264,0.0739775030246154
127782,0.20435980254703856,0.1735229707051075,0.03798508078052534,0.09407823230691484
127823,0.20963754241917643,0.16254643377785272,0.1761618482134798,0.162311083946406
127825,0.07540062601978209,0.09782370230120269,0.0779797050873873,0.07148867727495058
127873,0.12136079369267626,0.13268917122729132,0.09583407516002798,0.12482452757017727
127889,0.10873094851932376,0.07551777860762096,0.05630592077439762,0.052971517401589736
127895,0.07912444254016435,0.07271984130989394,0.063921315195987,0.038169781835936216
127896,0.06170183914222364,0.06581600193081469,0.04557142967430021,0.05913347592113658
127897,0.07414346654957452,0.04945135134443346,0.08008136809755871,0.041650411099271416
127941,0.0708106020743302,0.07934089637418078,0.023926622814266073,0.018454277848338405
127962,0.13443975908915895,0.11670851068657079,0.09002488652378365,0.06300437810405414
127963,0.18525980990404534,0.18013490308661118,0.10682275579043679,0.07428082192867477
127968,0.05194912924220796,0.049157257188698816,0.033164460818701474,0.03256902612401992
128043,0.058897085503473806,0.07976999944918983,0.07810126854166047,0.060508351132799856
128057,0.10793915253057468,0.10848359304992494,0.1264260607802286,0.07427843330417544
128129,0.05633341644242172,0.04681962362166336,0.04954621599029953,0.042908411739612885
128152,0.04896488734502273,0.046854606625852974,0.0367141690964706,0.02581161550860375
128206,0.0667076346413962,0.061251157825334385,0.062491857413408236,0.09346631432605322
128234,0.06315512075195168,0.07615559792842147,0.05483034915359928,0.05608718857489446
128240,0.03326490495533537,0.008674060832299782,0.07013545291706982,0.08372838948953182
128248,0.08126666583250726,0.0987516408411171,0.06936825190105585,0.07783072376119815
128276,0.17726631088468514,0.18245763513217939,0.0077061413603489795,0.06843182828697476
128290,0.09096799546924919,0.08321800627997518,0.07439335707824093,0.046015843023442804
128294,0.06608645178113173,0.07856226816559472,0.04494791546810663,0.02042166955745779
128298,0.10666809383114345,0.07472064430311308,0.06319176059516199,0.06325750285900364
128341,0.026289858434419878,0.017795116334761545,0.08069638199083885,0.05885152776542436
128362,0.06710813665020937,0.07455985412322921,0.05976383432353916,0.07511698531131844
128377,0.05191393150249292,0.08170802795265826,0.11086333769514024,0.04444595852174347
128386,0.06906682873513972,0.08949231375958228,0.06190018853003983,0.07085088285523158
128391,0.040879837325022095,0.05226577049052294,0.03480759259118821,0.024922947196575968
128393,0.06792872037692409,0.0712042303045039,0.06371433533133652,0.04199839805296324
128426,0.15730292504862106,0.16083752929860276,0.12481049122921856,0.11905186338061272
128428,0.07473771215245739,0.06537498542245652,0.07186922899058651,0.07458844394482451
128429,0.268087220006494,0.3572026443264186,0.07495148719233212,0.06023652034141755
128444,0.07540072974608399,0.06678120053143906,0.1156129772035189,0.09520429403191802
128449,0.13707198925717093,0.1348164890755394,0.08393659614542667,0.10007772661405719
128450,0.17379167691395,0.12676714277181125,0.1448027420175461,0.14699044785570056
128467,0.07236981055839345,0.04993858738688161,0.08186313722630442,0.05456707324936369
128498,0.10369246329564127,0.16134642789974588,0.17799023157292726,0.03735151331402582
128564,0.08283525566480136,0.054412012897038564,0.13155805785342703,0.09743319605524436
128568,0.06880321736862312,0.05045722938196806,0.04909853959809497,0.03615645464297478
128617,0.050713839898941515,0.06286966052276127,0.03630515221374378,0.0482894541659604
128618,0.17423088193516828,0.09114349552659062,0.05619566985851407,0.08434400880256565
128643,0.08968133260635014,0.10307389536632106,0.06666192903368491,0.07980002471705286
128666,0.12933159922864257,0.10632058073631602,0.07712180654462925,0.08093196535461282
128703,0.09933093723819716,0.022675110516568838,0.05127998616364705,0.08925015318555904
128714,0.1155693049470277,0.09067005451056445,0.05591949335122221,0.08715291695867707
128736,0.046926017713609935,0.03204309723919331,0.019013429220069898,0.02184663106836255
128755,0.05736474236290061,0.031048517489820442,0.07594605782004189,0.07941813378778097
128764,0.05338604403108323,0.03646668764574537,0.05108661043157618,0.03783040667911441
128819,0.20406999312031787,0.1702949467140733,0.14697944152878903,0.16151309343202663
128900,0.10299355255788487,0.16066259618172557,0.05427841559144764,0.05876761458310695
128998,0.17188292016150264,0.15278616952430457,0.07142828654953699,0.08813321322748946
129009,0.05475434025937192,0.05520159990062136,0.04983623861500902,0.047801531201957806
129012,0.10615900017103853,0.12120959372990099,0.0789330059756683,0.11369582004468182
129015,0.10040218272729565,0.08967482006221958,0.07950926162312334,0.07229172477282081
129027,0.06410858690603834,0.060379272390647644,0.05999106911624935,0.06887148489582864
129038,0.17437573315826216,0.18388943123957802,0.04699340423820117,0.06767468842852156
129045,0.23276650839354987,0.2513287873000952,0.1810834395467458,0.18967036585230845
129046,0.21160498416841,0.21012006202023115,0.18241381365641243,0.17701182000017374
129059,0.03315979954595262,0.040957115798387886,0.055188304742519345,0.04123427925076885
129090,0.039338025931443484,0.04239211778983505,0.03226642515004844,0.014067971696229904
129091,0.1740222035369019,0.16161997862926683,0.05189644095451823,0.03064088433357353
129095,0.009847119469518478,0.04820989409347165,0.027619948754602025,0.028283018825196196
129098,0.19805657554478928,0.1914605865663045,0.10880156014269277,0.11567897608073345
129099,0.014453630292948324,0.0030278595457920547,0.0038047256242230783,0.021441482254963236
129127,0.09364144172984556,0.05924728468172071,0.09958221057957342,0.07924163867525841
129140,0.11744999872265476,0.10158678545700509,0.05989684348043268,0.05698960591361352
129156,0.06602010587187708,0.07589685014762332,0.0708255533686448,0.09286664536528474
129157,0.0319321014221796,0.02768705260770737,0.04503153139770419,0.04829661047650946
129165,0.2718334882584465,0.19671505904268544,0.09297415941705797,0.14833696122314813
129185,0.26198879825481053,0.2824252226931267,0.45993425931969467,0.38160480042222955
129193,0.19614699603839508,0.17616067413623304,0.0942516358853431,0.099206581017008
129206,0.0865250270350218,0.15712155599881847,0.16525453451325284,0.033352857628881245
129219,0.10418823418881995,0.10343916193308134,0.06625373131999115,0.06579846553874866
129230,0.09167915665971141,0.11977633749063496,0.08011777757712796,0.0424179805512154
129240,0.07865255016840741,0.04684291466859594,0.06297059183878884,0.057831013391805644
129243,0.141694169288669,0.1944290289870562,0.09524341538575333,0.11102343350469732
